SquareFootage,BackyardSpace,NumBedrooms,AgeOfHome,SchoolRating,RenovationQuality,Price
661.77,42.18,2,29.35,6.15,5.55,232581.0797
812.11,531.14,4,30.63,8.34,5.17,190445.474
550.0,578.04,4,1.75,4.48,3.9,319907.6503
1092.04,898.47,2,12.11,8.84,5.72,265244.4909
550.0,641.2,2,9.92,6.14,4.26,186239.1336
1324.19,912.02,4,77.4,8.52,5.55,401616.0384
1156.86,299.83,4,12.72,10.0,7.11,550806.2523
1608.87,686.46,4,119.66,9.02,7.0,575483.7131
1031.39,985.75,3,62.16,8.34,3.36,190496.3225
1598.52,818.43,3,93.37,9.69,5.56,325511.0531
780.03,751.38,4,40.33,8.11,5.1,538782.9954
1102.15,154.99,3,50.98,5.46,1.94,249095.1846
891.48,452.06,1,37.03,5.54,6.83,172778.1646
550.0,374.41,4,71.2,8.29,5.24,340874.8921
1455.53,629.97,3,63.87,9.99,2.07,273342.7544
1191.08,988.35,1,38.99,5.37,3.99,204548.7601
1493.52,376.53,2,45.43,4.91,4.74,384459.5762
1005.66,331.58,3,15.83,6.2,4.4,330214.4503
1318.48,729.79,2,93.88,7.79,6.22,516493.2791
1637.19,618.26,4,15.44,10.0,6.94,431148.7435
1695.41,892.47,2,40.56,7.87,8.53,430033.2976
927.68,542.23,5,60.05,7.7,5.03,757606.1064
1182.12,224.42,2,62.85,5.63,2.51,239682.4448
550.0,589.75,3,101.9,6.15,6.03,136788.5121
1236.85,294.35,2,42.37,8.2,3.67,98929.34482
615.46,609.89,3,87.61,7.48,3.83,182808.4471
550.0,621.03,3,52.95,3.21,0.56,127334.7909
1528.58,531.36,3,58.07,8.73,5.11,353948.1172
1073.95,663.46,3,59.85,7.35,6.17,247148.1142
550.0,843.15,2,1.9,4.45,4.34,106924.3224
1678.52,525.2,3,11.78,10.0,6.59,416945.0408
1655.22,564.2,3,43.84,10.0,7.5,283082.2691
1043.69,807.17,2,39.57,8.77,4.61,358917.8559
1591.98,624.6,3,44.55,6.87,3.92,405354.2239
550.0,107.06,4,24.42,7.48,5.72,286151.1759
1495.69,406.98,1,21.81,8.03,2.81,131566.7884
1753.26,821.42,5,63.3,7.05,5.58,517182.0461
767.32,959.68,4,33.42,8.31,6.21,480393.3519
1551.81,171.86,3,10.07,8.45,1.87,513018.4992
1141.41,644.65,5,22.72,7.9,2.95,515607.6582
550.0,430.55,4,57.27,4.95,4.88,176927.042
1777.14,848.92,3,9.19,9.57,6.12,358663.64
1604.98,1003.18,4,4.37,5.58,3.43,706219.0713
1968.15,457.57,4,37.7,9.94,7.76,792894.9964
1110.08,856.25,4,23.23,6.53,3.68,268209.7012
550.0,30.37,3,45.94,6.04,6.49,218544.7836
620.57,341.6,2,5.2,4.09,2.99,168317.69
550.0,410.36,6,23.18,7.5,4.14,267861.9687
1006.33,120.7,2,17.29,7.41,9.97,507060.376
550.0,389.02,3,62.75,8.34,4.37,228252.0107
901.44,764.24,5,37.68,6.97,3.77,417763.8683
729.07,507.42,3,25.85,8.01,3.61,383041.2467
583.35,537.69,2,28.93,6.21,5.79,112542.6906
1941.32,423.72,4,8.42,3.9,6.08,568980.2354
1484.56,393.27,2,76.69,6.69,3.78,389326.1707
705.09,50.75,2,9.54,6.93,6.24,264831.5196
820.59,216.74,4,83.11,7.34,4.87,270249.3015
992.02,703.47,3,50.96,4.86,6.05,136396.0182
550.0,666.56,5,27.06,9.58,6.2,503860.9955
664.34,329.85,4,31.75,8.01,3.72,518778.2562
1035.83,1.71,1,34.67,5.19,1.29,120926.3367
583.5,821.47,2,90.24,3.71,3.11,181831.7142
746.61,512.08,1,86.4,4.98,3.41,93305.58428
1327.58,206.74,4,41.98,8.58,5.71,343331.3822
843.57,540.72,2,66.24,5.9,6.05,146723.0108
1385.61,895.75,2,82.43,5.53,2.85,330790.1596
1107.8,230.53,2,76.35,5.31,4.43,156967.4791
1407.15,850.04,5,86.61,9.02,6.65,498276.9679
1619.61,525.23,2,13.99,10.0,9.42,542380.0601
1965.66,975.98,3,37.1,3.98,5.87,378672.5579
578.86,250.57,4,109.2,7.78,3.74,103964.3977
1235.84,772.48,2,93.07,5.65,3.35,161625.0268
775.73,549.76,3,45.68,7.25,4.57,334002.7703
1121.99,488.69,3,24.35,7.0,4.52,305688.4008
1779.8,186.06,3,113.8,8.87,6.94,387905.4289
1299.69,424.48,3,43.32,6.22,6.81,167472.0815
1063.19,195.27,4,80.2,8.73,4.49,298909.3055
1499.31,653.16,4,70.9,10.0,5.11,321947.5436
1327.95,1003.32,4,38.84,10.0,10.0,542981.5677
1070.45,1023.25,3,55.78,7.48,4.4,535154.4711
1302.16,725.26,3,15.69,5.46,4.31,546651.7415
657.08,52.16,4,56.93,5.75,3.69,222960.7761
978.99,659.92,4,29.76,9.79,8.3,357079.6137
981.82,690.83,4,36.44,6.5,2.22,365333.5173
873.22,246.33,3,12.23,7.29,6.4,347310.3844
550.0,50.69,4,13.49,9.38,7.64,327888.4721
2019.13,1084.36,4,31.91,9.34,7.91,883958.615
700.48,293.74,3,62.41,6.91,4.29,191506.719
550.0,416.56,3,66.36,9.68,6.06,325744.8575
1808.55,554.65,3,41.44,6.61,2.67,419930.8983
807.11,134.11,4,33.18,9.07,6.44,269009.2878
1452.3,433.51,3,46.3,6.01,6.36,419274.0225
550.0,556.49,1,17.22,3.8,1.04,106297.8135
879.41,105.34,3,61.42,6.9,5.38,273234.9181
1058.49,472.04,2,10.57,7.39,4.29,212650.92
808.65,624.84,5,21.94,6.72,2.73,265790.3215
1489.94,756.14,3,79.86,9.23,3.98,518750.5255
1171.95,825.6,3,19.95,2.95,2.86,384430.795
1628.49,615.83,3,25.34,7.39,6.93,492276.2695
1551.28,443.14,4,3.39,8.93,6.58,539096.1489
1231.75,471.26,1,105.9,3.41,6.56,246079.8052
1115.75,381.71,2,40.24,5.37,4.88,301378.5948
550.0,447.39,4,23.59,8.65,4.89,301380.6057
1915.77,651.22,4,77.12,8.57,7.71,508327.047
1658.09,1082.73,2,50.07,7.48,5.64,295526.5491
684.47,801.58,3,26.23,8.62,5.3,371386.4164
550.0,614.11,4,88.31,8.7,7.92,262908.9842
550.0,769.96,3,20.05,6.41,3.84,187483.5506
671.79,325.32,4,9.45,9.97,5.57,286754.0923
951.87,414.15,2,29.56,7.44,4.96,111636.4294
790.34,196.86,1,42.96,7.74,4.52,191821.5281
821.78,782.35,3,16.02,4.2,4.34,196597.1681
1379.63,507.39,3,54.21,3.21,1.18,320930.4065
1823.82,309.59,3,37.13,7.63,8.61,481706.3547
1788.56,138.08,3,69.79,8.81,7.08,560996.5578
1638.91,831.23,4,69.93,7.55,4.46,381219.9857
1418.77,114.07,3,46.15,7.84,6.61,233257.5243
1228.57,347.97,3,94.68,4.32,6.88,499059.3625
1778.38,595.93,3,133.54,8.09,5.26,356287.0826
1328.2,219.01,3,97.62,5.41,6.47,228448.203
1090.39,798.1,3,79.59,7.92,4.28,254961.9937
1794.21,849.84,4,36.14,9.79,6.59,583770.1028
1262.21,763.11,5,3.44,7.34,3.16,572351.0022
603.88,663.77,3,58.78,9.83,5.74,189805.7933
1480.66,641.79,3,28.27,5.96,4.82,243453.1123
1194.72,946.89,3,49.07,6.65,7.96,574331.2741
1077.72,161.23,3,57.15,10.0,9.29,327234.4101
550.0,217.22,3,12.56,5.08,4.68,179351.7761
550.0,15.38,3,110.45,4.67,2.45,136659.4539
1343.68,875.41,4,6.12,5.47,4.09,622140.9135
1135.54,357.32,2,3.23,10.0,7.46,519792.0075
550.0,349.55,2,107.8,4.56,5.93,192613.5071
1543.04,602.32,3,57.33,5.71,8.17,503886.0701
1173.31,449.36,2,76.55,6.07,3.6,379823.6921
550.0,704.21,4,101.12,5.08,5.04,204157.2991
1550.84,480.93,3,71.79,4.89,6.17,191119.5959
595.71,347.03,1,85.39,3.59,2.48,118272.4447
550.0,143.45,3,80.88,5.07,3.47,266981.4133
1275.98,299.18,3,42.59,6.95,5.72,498000.8251
550.0,553.98,4,20.74,7.38,8.13,474375.6673
1453.22,176.69,4,27.35,5.99,5.15,273656.1229
1755.32,436.33,4,8.94,10.0,6.9,470067.4985
550.0,677.67,3,1.59,7.08,3.4,102367.7436
1704.06,820.04,2,23.24,7.75,3.86,499211.8898
2173.85,357.43,2,37.44,10.0,9.65,356002.4758
1179.73,467.63,4,73.36,7.77,3.49,522910.3839
833.03,687.81,2,59.25,8.21,3.77,162292.7792
1836.82,65.31,2,87.98,7.05,4.79,284968.1098
947.06,675.68,3,28.78,8.17,6.13,274730.4351
550.0,105.57,2,32.92,6.58,4.18,219396.4462
1201.61,914.77,1,87.97,5.19,5.09,260091.1449
550.0,933.51,4,31.22,10.0,6.84,346110.3843
574.97,728.27,2,34.67,2.85,1.53,139974.2133
550.0,354.63,3,50.07,10.0,4.86,185140.7666
753.82,432.32,4,27.5,5.79,5.56,350600.5119
879.71,555.21,2,15.95,10.0,5.86,289564.8079
1251.3,375.35,3,5.51,7.46,4.7,251560.2403
1201.84,1209.03,2,27.26,5.15,7.79,357035.4249
2229.45,889.08,4,53.9,10.0,8.34,478614.6645
591.51,149.91,3,54.06,7.46,3.39,218691.7563
1140.4,880.79,2,98.33,5.44,6.99,267725.9216
1230.45,588.84,4,114.55,8.38,4.71,406482.6391
1333.9,978.39,4,55.63,6.25,6.27,257001.1014
611.44,610.95,3,84.08,5.67,6.58,255783.5227
1372.23,512.42,3,3.61,8.03,9.45,377279.207
665.95,1631.36,4,84.36,6.91,4.33,217365.301
1332.33,712.34,2,18.47,5.14,3.27,173949.9365
845.18,451.68,3,36.84,7.06,7.3,450940.4019
1007.38,654.26,3,49.01,7.08,4.8,178030.8073
1849.91,778.43,3,18.19,9.21,10.0,746628.1996
906.3,232.94,4,49.47,10.0,6.91,566129.1395
1236.55,305.73,3,87.29,8.96,7.64,443389.278
795.85,470.16,4,52.44,5.19,5.76,228166.625
871.97,585.06,3,65.52,8.03,3.95,148678.0634
550.0,387.23,2,73.98,4.64,3.47,182149.6268
1645.35,560.93,2,27.54,9.15,5.76,257960.063
1105.34,368.58,2,66.18,4.79,4.03,168283.7713
813.53,870.53,5,75.91,7.02,5.7,322453.786
1740.6,980.41,5,59.65,8.54,8.38,384186.1217
612.75,361.9,4,88.59,4.95,1.86,126288.3214
1027.16,1154.71,4,1.11,5.84,5.23,400168.3896
1629.25,598.66,2,34.31,8.74,7.44,313587.7653
982.41,798.74,3,61.02,7.52,3.69,363913.0036
550.0,262.5,4,13.19,5.59,3.8,371438.5382
1159.75,718.75,3,48.89,7.61,4.96,361201.223
1070.43,506.56,1,56.47,5.87,5.2,169656.4261
1070.92,319.64,3,12.8,7.28,5.2,159265.5551
550.0,227.27,2,65.87,5.83,4.33,122939.5759
1085.41,579.87,4,104.78,9.5,3.9,518253.3659
1226.32,837.38,5,15.01,8.47,4.36,272607.5873
550.0,846.59,3,105.21,6.84,3.21,159738.251
1396.24,477.56,4,25.51,8.87,6.14,197259.9378
1475.33,486.98,2,88.55,5.72,6.3,234473.6827
1116.13,911.13,5,2.84,8.33,3.92,491275.8051
759.96,576.92,3,48.31,2.38,2.62,241167.3799
550.0,688.12,3,13.27,7.98,4.95,213808.0303
1185.79,739.45,4,23.32,5.6,3.26,380442.7325
1403.27,97.43,1,8.67,5.9,5.75,288566.7654
550.0,46.35,1,68.14,0.62,0.11,256411.2358
762.42,332.07,4,36.56,5.95,1.64,197207.6826
550.0,424.6,4,15.98,8.88,4.72,196579.568
1255.41,600.75,4,39.45,7.98,7.52,488512.0736
573.29,343.71,2,78.92,5.53,6.11,347978.7027
550.0,426.75,3,50.79,6.92,3.07,135379.6073
641.69,771.15,5,70.01,9.46,3.8,426579.6287
914.69,423.72,2,35.24,6.89,5.6,200664.6325
1666.6,601.89,3,84.8,7.14,5.01,342150.0252
1471.77,738.03,2,9.43,5.13,4.84,354867.3422
2043.27,715.98,2,8.58,5.14,6.28,397345.969
683.73,121.3,4,5.49,6.69,5.03,222967.9606
550.0,310.51,4,22.45,7.35,4.15,327067.025
1647.78,408.61,4,23.73,9.13,10.0,460665.7046
835.7,165.64,3,57.16,2.03,0.97,248945.8748
1345.5,557.4,3,83.95,7.25,6.72,374446.7031
1139.21,394.97,4,31.62,9.81,6.98,367534.6529
1484.71,717.94,3,15.61,7.36,3.84,360765.3965
1196.62,321.42,2,70.51,5.56,6.89,154037.7848
647.66,367.76,2,19.34,8.68,4.44,148845.0637
1487.78,241.84,3,7.82,8.5,6.47,313625.2758
1095.74,493.76,4,83.88,8.79,9.88,559482.5761
1535.89,41.47,1,6.54,6.6,6.27,396881.8974
757.44,732.86,3,50.08,6.59,5.91,146485.2203
616.33,705.33,3,24.69,4.76,4.84,137586.1798
1158.16,492.4,5,12.81,7.38,5.64,248034.4002
711.33,60.84,4,38.95,2.27,2.09,192947.1811
725.24,199.71,1,107.82,5.25,0.95,232159.3765
1429.04,73.71,4,12.25,7.75,7.15,236439.5814
1280.95,824.24,5,6.26,10.0,10.0,705950.4528
666.73,658.54,2,28.32,4.24,4.35,184681.2764
926.04,750.91,1,32.98,6.89,3.36,131244.7598
1107.73,510.97,2,101.21,5.07,1.53,185061.8277
1662.92,268.64,1,35.25,6.86,2.66,255647.7753
550.0,1036.21,2,44.44,5.89,4.01,115180.227
1249.1,63.7,2,69.21,4.39,2.97,309291.2277
550.0,739.97,2,83.67,4.65,4.54,265452.2969
1290.48,436.65,4,30.57,9.74,6.8,524952.7752
1212.91,726.85,4,55.73,6.87,6.25,262278.879
1027.76,890.53,4,131.99,5.55,4.41,214955.9156
1310.42,682.27,4,69.14,10.0,4.01,229550.2489
550.0,446.33,3,36.66,4.73,3.73,218545.0964
1368.13,635.82,3,61.85,6.0,6.82,352120.6362
550.0,201.87,2,52.78,7.06,4.81,144233.9454
882.39,694.16,5,7.0,10.0,6.54,409285.3193
1576.36,550.96,2,103.76,8.32,6.12,260559.2202
550.0,38.84,4,1.76,1.21,0.62,145641.8528
1366.75,508.03,2,106.8,8.29,4.77,260667.3151
599.43,191.79,3,94.11,4.09,1.05,152661.8792
807.17,302.42,2,27.11,2.45,1.8,89280.52796
1427.49,655.98,4,43.87,9.63,8.07,409661.7901
550.0,275.19,4,28.92,6.32,5.18,250347.5042
608.48,49.89,3,46.42,3.78,3.21,314192.7979
642.05,346.7,2,16.66,7.06,5.61,157945.5228
763.2,121.33,3,97.84,7.2,3.18,171418.7756
1317.59,848.9,4,25.82,8.97,9.11,376670.0437
550.0,416.82,3,94.4,1.98,1.49,111832.2326
1596.29,1016.59,3,74.34,6.05,6.68,560479.0962
1001.01,261.73,4,98.73,8.16,8.02,318960.2502
1516.79,332.84,4,20.47,9.66,6.21,752492.1903
1528.0,505.83,4,58.26,9.09,5.86,658491.9519
1393.96,380.47,4,96.03,8.94,2.72,360582.6831
1242.05,515.67,1,81.49,8.07,5.63,198442.2318
550.0,947.97,3,32.93,6.27,4.73,233290.3505
1152.37,1063.58,4,55.33,10.0,5.04,311410.7473
1066.26,839.44,4,4.55,10.0,7.26,279107.4169
896.2,944.12,2,96.11,4.59,4.46,257617.8489
1450.22,167.31,3,1.43,10.0,7.85,443320.3326
550.0,177.28,4,69.51,8.02,3.71,319462.0467
1568.42,658.36,2,102.5,9.11,7.05,271855.1818
610.36,932.39,1,114.67,4.87,3.43,242256.6414
1391.84,388.21,3,3.62,6.8,4.81,285629.8997
851.0,807.35,4,50.86,5.13,2.48,309108.6326
550.0,438.7,3,30.85,7.3,3.81,156383.6703
550.0,322.77,3,30.58,6.68,7.36,197044.3929
1160.99,436.24,4,6.27,6.37,5.55,624102.7058
1327.5,379.51,4,1.48,8.7,4.96,194173.556
1123.12,204.76,4,51.0,7.77,6.03,487047.1794
550.0,220.06,1,49.54,3.36,3.35,125451.6749
729.32,808.84,3,20.49,9.13,3.67,349328.3292
712.47,505.03,3,68.85,7.62,6.67,254220.8671
1418.84,310.79,3,46.61,5.99,4.76,394669.1087
1448.76,420.23,2,30.51,6.96,8.07,484182.6847
1082.47,428.3,5,4.91,9.57,8.78,429835.6126
678.96,359.9,3,6.65,5.97,3.83,239748.4523
1288.75,768.81,4,64.51,9.73,8.13,301692.7603
734.27,162.63,2,16.96,4.45,3.37,187676.757
786.27,669.72,3,30.71,7.39,3.12,359093.1204
1094.17,865.94,2,25.27,6.3,5.15,214739.3865
1594.84,714.72,3,29.47,7.63,4.72,418571.6063
1251.06,400.0,1,99.48,1.54,0.15,134686.002
870.74,250.99,3,72.34,6.79,4.01,253414.7142
550.0,788.48,3,15.13,7.55,5.73,351656.8786
1264.65,810.31,3,36.49,3.36,6.26,371066.234
1303.24,354.73,2,43.6,7.82,4.93,360551.2605
1486.33,425.2,2,40.15,8.75,8.73,659535.8009
550.0,2.0,3,79.16,5.96,3.03,147211.5983
808.49,1106.11,4,12.72,7.89,6.43,453273.4861
592.36,537.12,4,10.24,6.48,5.49,339157.0087
855.78,259.1,3,37.31,10.0,7.98,294669.8888
1648.03,574.84,4,89.62,8.59,5.32,462143.3224
1064.85,125.42,1,60.8,5.78,5.43,380313.1506
1024.17,657.27,2,11.14,8.12,3.26,143482.3805
812.28,232.5,2,44.6,8.59,5.52,116027.4198
904.71,482.02,4,34.5,8.43,3.81,488247.7457
695.01,550.96,1,83.62,1.34,5.67,137343.7992
1539.94,252.26,3,31.34,7.41,6.83,308897.155
1615.82,513.8,2,55.17,5.55,3.01,232974.9339
1928.33,46.18,5,48.88,8.33,9.85,707838.9867
576.38,935.22,4,110.8,8.06,5.28,202859.6837
550.0,239.71,3,4.96,5.42,4.68,216824.1826
1765.19,1019.86,1,7.49,5.98,5.84,231368.8227
550.0,396.2,3,90.28,4.08,2.2,248833.4473
1633.13,570.66,4,21.2,6.98,9.78,468762.634
1317.76,929.56,4,47.21,8.49,7.25,326653.7474
550.0,622.5,2,18.87,7.37,3.52,98837.63349
1356.3,1108.87,3,27.97,8.61,5.14,264098.3392
694.21,688.34,3,100.3,9.72,5.91,402029.5958
752.37,676.79,3,36.43,5.69,4.55,416237.8512
981.06,701.62,4,40.92,10.0,7.54,361101.5661
1946.47,451.62,2,16.2,6.08,7.14,372977.0263
593.12,205.52,2,15.01,3.95,6.59,172624.5777
550.0,1021.63,2,51.14,5.26,0.46,142179.8808
1124.01,275.75,3,62.0,9.14,6.29,417501.9437
1346.33,217.76,3,144.91,5.89,5.1,364695.618
1237.47,70.59,3,105.76,7.22,3.7,378924.1605
1569.85,559.7,2,39.4,10.0,4.83,361328.3334
709.19,73.71,2,42.64,4.45,3.27,243166.5359
1473.19,283.37,1,53.6,8.36,5.07,241318.3675
796.96,338.71,1,50.9,7.04,1.52,214878.8232
550.0,419.54,3,67.94,2.7,4.58,142999.6151
1372.58,516.07,4,20.34,9.14,6.37,653150.7907
1535.57,867.01,2,30.99,8.55,5.64,255996.8651
1261.69,440.8,3,7.6,8.3,6.5,225891.6674
1216.19,669.62,3,104.1,9.03,5.65,259098.5476
723.29,569.25,3,9.74,6.48,8.64,431107.0448
550.0,84.42,2,106.41,5.93,3.99,189604.2308
1328.23,782.75,4,23.34,7.75,5.43,762685.9792
785.79,329.29,3,56.2,7.7,5.63,257395.0336
1679.32,407.86,3,98.62,7.8,8.54,487725.8608
1316.02,377.5,1,86.61,3.96,2.43,129221.7779
550.5,362.24,3,69.62,6.54,6.08,114322.0427
797.1,1071.69,2,43.98,4.11,0.15,116389.6093
550.0,694.9,3,73.63,7.48,4.3,129359.9835
1008.98,541.78,2,109.27,7.73,3.42,220347.0714
1176.34,916.2,2,42.31,8.56,6.87,292801.6032
879.97,301.8,1,45.91,0.29,0.22,215651.3935
1383.05,554.52,2,11.15,10.0,7.16,367447.8639
917.46,89.01,3,19.77,7.21,4.4,168709.8999
993.27,362.75,5,53.42,4.87,2.57,237392.0616
550.0,535.11,4,21.35,9.6,5.7,397769.4092
581.91,244.02,1,16.24,4.77,1.86,115823.421
550.0,510.17,3,20.18,4.71,5.09,161135.2004
1677.82,510.87,3,42.24,10.0,7.04,513316.0016
1604.33,284.84,3,76.78,9.26,5.53,273513.7158
682.2,916.07,3,29.74,6.3,1.73,134910.6406
1233.94,963.69,3,44.03,4.75,1.33,365858.4583
960.83,448.31,2,26.01,9.23,4.91,211272.5621
550.0,302.6,3,68.49,4.1,2.2,108928.2486
1538.8,367.31,2,90.17,5.27,5.36,300214.8036
550.0,205.89,1,51.13,4.98,0.34,168251.1936
550.0,567.83,3,87.98,7.01,6.15,168746.1723
1045.55,1211.93,2,79.71,10.0,9.33,267584.1455
731.76,253.21,3,22.77,7.16,5.19,149941.6077
709.95,40.08,2,5.45,4.64,2.35,102686.4687
629.62,40.7,4,101.05,4.39,2.28,118968.894
1210.5,1246.73,3,69.62,8.44,3.47,283060.7469
550.0,1.3,4,37.28,4.14,6.95,387918.9435
1774.77,544.22,1,85.25,5.22,1.71,170832.8612
934.87,710.71,2,16.18,4.96,6.55,175313.6982
576.58,844.2,3,92.49,3.48,4.62,223043.4874
550.0,242.65,2,3.12,8.84,3.12,99267.04837
942.19,406.44,3,41.4,9.01,7.68,292748.9219
550.0,551.36,5,91.32,7.3,5.19,268212.9448
1293.6,1025.95,2,127.04,4.5,4.16,220514.6841
1169.91,608.68,5,54.9,10.0,3.97,287671.3808
550.0,329.7,4,32.06,8.92,1.14,313223.53
1521.72,243.93,4,65.67,10.0,8.24,523320.7973
1606.97,554.71,4,27.01,10.0,6.76,547065.5475
1493.17,277.14,4,0.29,10.0,7.57,264221.5762
1903.55,1077.64,3,59.5,7.75,4.54,377664.7339
1617.38,796.9,2,50.27,8.39,8.22,380038.2127
550.0,115.41,3,8.52,4.86,1.47,121280.246
554.35,198.32,3,80.3,6.56,4.28,144202.7392
1441.96,725.81,4,22.21,7.19,7.28,259399.4915
638.75,797.27,4,20.15,9.09,8.75,675518.3312
1133.59,522.6,2,7.97,4.78,5.24,372219.1404
550.0,135.79,2,27.28,7.56,1.11,183793.3108
1295.36,482.35,3,27.45,9.72,6.69,409313.7256
1011.04,409.82,4,12.28,9.74,9.64,443378.8118
550.0,776.89,3,90.6,6.65,7.15,145596.9618
1039.85,240.42,4,49.33,8.72,3.61,302981.5026
1976.75,545.12,3,89.54,8.21,8.33,482233.8104
797.2,650.63,2,27.11,6.88,5.64,315406.1737
550.0,112.89,2,21.95,7.09,4.89,102571.8795
1164.5,528.95,3,73.74,8.92,5.42,373096.9624
1659.0,329.73,4,58.54,8.55,7.14,477409.4396
1336.19,305.2,4,72.88,7.71,3.45,264441.7319
550.0,682.67,2,21.88,5.62,4.22,105964.3135
1770.71,433.66,3,7.51,8.76,5.35,333958.8451
550.0,356.71,3,26.84,6.15,4.19,153387.2665
1125.46,998.37,4,35.6,5.08,8.07,380018.3714
937.7,471.65,3,71.17,10.0,4.74,229955.6612
1661.48,646.2,3,57.83,8.55,2.7,269827.6245
1214.53,1114.58,2,76.84,8.47,8.38,559609.2095
2018.97,565.31,3,25.93,6.71,5.39,552185.9948
550.0,889.16,2,11.62,6.96,3.62,163088.29
1016.55,858.46,4,39.27,10.0,6.74,485993.7025
1425.25,591.26,4,1.74,8.96,6.62,278722.1254
616.19,76.39,3,17.41,5.9,6.65,245986.2987
1427.72,659.9,4,36.95,6.79,2.59,300755.5043
1779.61,928.87,3,107.07,6.49,5.72,335231.6833
823.48,275.48,2,20.8,8.54,2.11,324096.027
1659.9,839.69,4,30.98,9.81,8.44,544311.6782
1146.53,493.91,4,38.74,8.67,7.76,566227.9255
871.35,251.26,3,18.33,8.05,3.65,206403.4237
1713.06,490.96,3,78.31,8.47,8.67,291765.9698
1554.09,120.13,4,25.24,7.46,7.79,371840.909
880.52,372.65,3,81.39,6.97,4.0,207625.2917
1339.34,508.8,5,5.21,8.1,4.15,328992.1202
898.34,795.01,3,3.35,4.9,4.6,227283.5277
1619.5,362.7,4,40.47,9.73,10.0,837806.1976
1099.92,597.07,3,6.59,5.3,1.79,281812.0299
1998.75,783.16,4,17.16,9.87,6.36,414459.5702
739.52,242.38,2,70.56,3.42,4.34,141570.5959
790.88,751.02,2,34.99,10.0,6.37,150194.7528
776.64,574.18,3,47.78,6.22,7.49,247780.4737
550.0,1075.76,4,30.91,9.67,6.06,311117.3515
693.68,737.8,5,70.06,7.33,6.73,288012.2965
1592.82,741.86,3,50.99,6.09,5.76,286637.342
586.15,286.79,2,82.53,6.44,6.47,236938.4329
1771.08,554.14,2,46.36,7.69,7.5,354322.8696
740.01,375.97,3,90.17,5.54,3.39,242627.3715
550.0,482.24,1,90.56,4.91,4.01,197471.5405
923.29,735.72,1,2.06,8.84,6.07,357064.8566
1217.26,135.46,4,32.35,6.21,3.46,287895.6731
1297.12,186.98,4,55.41,8.32,4.76,379439.6595
1428.66,238.82,2,4.91,4.59,6.63,421913.6325
577.84,173.64,2,12.64,6.81,3.71,116678.9211
1154.18,502.4,3,37.55,9.33,5.75,206005.8
1088.51,543.77,2,23.34,6.19,4.51,287057.4606
760.55,512.87,1,51.27,4.8,2.04,91917.87657
786.48,247.96,1,58.07,7.33,0.18,128433.5857
1259.6,770.83,2,102.78,3.14,3.89,530368.3448
1010.31,399.25,3,51.96,6.38,4.46,225046.1016
1376.46,620.53,1,39.55,5.66,3.76,261380.4163
566.8,148.47,4,52.86,8.89,4.22,282668.3447
651.31,1028.26,3,12.85,5.72,6.07,336337.8924
1405.06,558.62,2,103.47,5.26,6.35,214548.5399
1364.11,362.63,2,16.12,5.33,4.31,228370.9642
782.21,364.23,5,17.63,9.88,8.09,424124.6825
550.0,186.83,4,14.45,6.56,1.65,151942.4139
672.57,128.28,4,76.08,9.14,1.86,133338.4679
1644.05,773.41,2,37.46,5.94,4.63,284543.7516
909.16,707.07,4,40.09,7.21,3.81,270014.2551
1003.05,823.62,3,46.51,8.6,5.51,201087.8037
1714.27,389.17,3,87.97,7.15,6.55,668647.8979
550.0,419.16,2,7.0,7.56,2.77,123699.6303
596.69,510.99,2,21.49,5.54,1.77,157955.0427
1007.39,454.78,2,14.3,8.22,2.9,301226.0367
984.45,674.07,2,55.07,9.45,4.07,242020.756
740.4,553.4,4,59.87,10.0,5.19,305843.0619
1821.84,398.52,3,0.98,5.05,3.92,299140.8378
1252.06,210.96,2,32.82,10.0,7.3,245648.5235
1103.52,68.24,2,19.94,4.5,5.54,292148.551
1396.49,1043.53,3,10.68,8.28,3.01,251908.1907
993.55,775.57,2,43.82,6.4,0.98,181478.3887
1179.33,424.35,2,7.33,10.0,5.54,378609.6357
1644.34,726.65,2,6.92,5.92,5.24,479518.6635
1545.84,118.04,2,70.08,3.05,3.78,238860.0183
1736.87,422.22,4,17.09,9.81,7.24,679963.9132
1567.15,359.45,2,140.07,7.98,6.21,300378.5553
1162.96,298.1,3,72.25,9.09,6.64,313587.0135
853.27,313.58,3,77.79,6.39,1.89,275140.2195
850.46,12.78,4,51.74,10.0,7.27,306098.6227
1126.88,815.71,3,66.91,6.82,5.79,419226.7295
1484.12,575.78,4,51.19,4.28,4.44,385895.941
550.0,488.87,3,111.9,3.4,2.51,157001.7057
878.64,550.25,2,68.5,9.46,5.77,312782.5083
931.09,710.41,3,42.88,7.36,4.71,182677.8882
1569.34,414.48,2,41.23,8.07,5.44,469660.4152
1544.14,686.88,3,69.78,7.07,7.42,337103.3805
1264.09,383.4,4,13.59,4.75,5.55,331801.1473
939.55,193.94,3,2.83,8.91,8.77,435240.8127
1158.98,126.54,3,84.29,10.0,7.03,278686.3938
550.0,599.17,3,8.88,7.45,3.4,153992.6998
550.0,694.97,2,13.27,6.05,4.93,173992.9114
740.51,406.72,2,73.79,4.84,4.12,203691.3864
1030.28,530.0,4,35.43,7.91,4.38,202583.5174
1559.54,556.99,3,76.91,7.81,7.17,571770.6133
550.0,594.82,3,71.5,5.37,5.7,166443.2347
